# measured optical dielectric function eps_r = eps1 + i*eps2 for single-crystal
# gold.
# https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.235147
# E (eV)    lambda (µm) eps1        eps2        n           k
1.409E+00	8.800E-07	-3.027E+01	1.415E+00	1.286E-01	5.503E+00
1.393E+00	8.900E-07	-3.114E+01	1.448E+00	1.297E-01	5.582E+00
1.378E+00	9.000E-07	-3.202E+01	1.482E+00	1.309E-01	5.660E+00
1.362E+00	9.100E-07	-3.291E+01	1.518E+00	1.323E-01	5.738E+00
1.348E+00	9.200E-07	-3.380E+01	1.555E+00	1.337E-01	5.816E+00
1.333E+00	9.300E-07	-3.471E+01	1.593E+00	1.351E-01	5.893E+00
1.319E+00	9.400E-07	-3.563E+01	1.632E+00	1.367E-01	5.970E+00
1.305E+00	9.500E-07	-3.655E+01	1.672E+00	1.383E-01	6.047E+00
1.291E+00	9.600E-07	-3.748E+01	1.714E+00	1.400E-01	6.124E+00
1.278E+00	9.700E-07	-3.842E+01	1.757E+00	1.417E-01	6.200E+00
1.265E+00	9.800E-07	-3.937E+01	1.801E+00	1.435E-01	6.276E+00
1.252E+00	9.900E-07	-4.033E+01	1.846E+00	1.453E-01	6.352E+00
1.240E+00	1.000E-06	-4.130E+01	1.892E+00	1.472E-01	6.428E+00
1.228E+00	1.010E-06	-4.227E+01	1.940E+00	1.491E-01	6.504E+00
1.216E+00	1.020E-06	-4.326E+01	1.988E+00	1.511E-01	6.579E+00
1.204E+00	1.030E-06	-4.425E+01	2.038E+00	1.531E-01	6.654E+00
1.192E+00	1.040E-06	-4.525E+01	2.088E+00	1.552E-01	6.729E+00
1.181E+00	1.050E-06	-4.627E+01	2.140E+00	1.573E-01	6.804E+00
1.170E+00	1.060E-06	-4.729E+01	2.193E+00	1.594E-01	6.878E+00
1.159E+00	1.070E-06	-4.832E+01	2.247E+00	1.616E-01	6.953E+00
1.148E+00	1.080E-06	-4.935E+01	2.301E+00	1.638E-01	7.027E+00
1.137E+00	1.090E-06	-5.040E+01	2.357E+00	1.660E-01	7.101E+00
1.127E+00	1.100E-06	-5.146E+01	2.415E+00	1.683E-01	7.175E+00
1.117E+00	1.110E-06	-5.252E+01	2.473E+00	1.705E-01	7.249E+00
1.107E+00	1.120E-06	-5.359E+01	2.532E+00	1.729E-01	7.323E+00
1.097E+00	1.130E-06	-5.467E+01	2.592E+00	1.752E-01	7.396E+00
1.088E+00	1.140E-06	-5.577E+01	2.653E+00	1.776E-01	7.470E+00
1.078E+00	1.150E-06	-5.687E+01	2.716E+00	1.800E-01	7.543E+00
1.069E+00	1.160E-06	-5.797E+01	2.779E+00	1.824E-01	7.616E+00
1.060E+00	1.170E-06	-5.909E+01	2.843E+00	1.849E-01	7.689E+00
1.051E+00	1.180E-06	-6.022E+01	2.909E+00	1.874E-01	7.762E+00
1.042E+00	1.190E-06	-6.135E+01	2.975E+00	1.899E-01	7.835E+00
1.033E+00	1.200E-06	-6.250E+01	3.043E+00	1.924E-01	7.908E+00
1.025E+00	1.210E-06	-6.365E+01	3.111E+00	1.949E-01	7.981E+00
1.016E+00	1.220E-06	-6.481E+01	3.181E+00	1.975E-01	8.053E+00
1.008E+00	1.230E-06	-6.598E+01	3.251E+00	2.001E-01	8.126E+00
9.999E-01	1.240E-06	-6.716E+01	3.323E+00	2.027E-01	8.198E+00
9.919E-01	1.250E-06	-6.835E+01	3.395E+00	2.053E-01	8.270E+00
9.840E-01	1.260E-06	-6.955E+01	3.469E+00	2.079E-01	8.342E+00
9.763E-01	1.270E-06	-7.076E+01	3.544E+00	2.106E-01	8.414E+00
9.686E-01	1.280E-06	-7.197E+01	3.620E+00	2.133E-01	8.486E+00
9.611E-01	1.290E-06	-7.319E+01	3.696E+00	2.160E-01	8.558E+00
9.537E-01	1.300E-06	-7.443E+01	3.774E+00	2.187E-01	8.630E+00
9.464E-01	1.310E-06	-7.567E+01	3.853E+00	2.214E-01	8.702E+00
9.393E-01	1.320E-06	-7.692E+01	3.933E+00	2.241E-01	8.773E+00
9.322E-01	1.330E-06	-7.818E+01	4.014E+00	2.269E-01	8.845E+00
9.253E-01	1.340E-06	-7.945E+01	4.096E+00	2.297E-01	8.916E+00
9.184E-01	1.350E-06	-8.072E+01	4.178E+00	2.325E-01	8.988E+00
8.670E-01	1.430E-06	-9.126E+01	4.879E+00	2.553E-01	9.556E+00
8.610E-01	1.440E-06	-9.261E+01	4.971E+00	2.582E-01	9.627E+00
8.551E-01	1.450E-06	-9.398E+01	5.064E+00	2.611E-01	9.698E+00
8.492E-01	1.460E-06	-9.522E+01	5.163E+00	2.644E-01	9.762E+00
8.434E-01	1.470E-06	-9.646E+01	5.263E+00	2.678E-01	9.825E+00
8.377E-01	1.480E-06	-9.771E+01	5.365E+00	2.712E-01	9.889E+00
8.321E-01	1.490E-06	-9.896E+01	5.468E+00	2.747E-01	9.952E+00
8.266E-01	1.500E-06	-1.002E+02	5.573E+00	2.782E-01	1.001E+01
8.211E-01	1.510E-06	-1.015E+02	5.680E+00	2.818E-01	1.008E+01
8.157E-01	1.520E-06	-1.027E+02	5.788E+00	2.854E-01	1.014E+01
8.104E-01	1.530E-06	-1.040E+02	5.899E+00	2.891E-01	1.020E+01
8.051E-01	1.540E-06	-1.053E+02	6.011E+00	2.928E-01	1.027E+01
7.999E-01	1.550E-06	-1.066E+02	6.125E+00	2.965E-01	1.033E+01
7.948E-01	1.560E-06	-1.078E+02	6.240E+00	3.003E-01	1.039E+01
7.897E-01	1.570E-06	-1.091E+02	6.358E+00	3.042E-01	1.045E+01
7.847E-01	1.580E-06	-1.104E+02	6.478E+00	3.081E-01	1.051E+01
7.798E-01	1.590E-06	-1.117E+02	6.599E+00	3.120E-01	1.057E+01
7.749E-01	1.600E-06	-1.130E+02	6.723E+00	3.161E-01	1.064E+01
7.701E-01	1.610E-06	-1.143E+02	6.848E+00	3.201E-01	1.070E+01
7.653E-01	1.620E-06	-1.156E+02	6.976E+00	3.242E-01	1.076E+01
7.606E-01	1.630E-06	-1.169E+02	7.105E+00	3.284E-01	1.082E+01
7.560E-01	1.640E-06	-1.182E+02	7.237E+00	3.326E-01	1.088E+01
7.514E-01	1.650E-06	-1.195E+02	7.371E+00	3.369E-01	1.094E+01
7.469E-01	1.660E-06	-1.209E+02	7.507E+00	3.412E-01	1.100E+01
7.424E-01	1.670E-06	-1.222E+02	7.645E+00	3.457E-01	1.106E+01
7.380E-01	1.680E-06	-1.235E+02	7.786E+00	3.501E-01	1.112E+01
7.336E-01	1.690E-06	-1.248E+02	7.929E+00	3.546E-01	1.118E+01
7.293E-01	1.700E-06	-1.262E+02	8.074E+00	3.592E-01	1.124E+01
7.251E-01	1.710E-06	-1.275E+02	8.221E+00	3.639E-01	1.130E+01
7.208E-01	1.720E-06	-1.288E+02	8.372E+00	3.686E-01	1.136E+01
7.167E-01	1.730E-06	-1.302E+02	8.524E+00	3.733E-01	1.142E+01
7.126E-01	1.740E-06	-1.315E+02	8.679E+00	3.782E-01	1.148E+01
7.085E-01	1.750E-06	-1.329E+02	8.837E+00	3.831E-01	1.153E+01
7.045E-01	1.760E-06	-1.342E+02	8.997E+00	3.881E-01	1.159E+01
7.005E-01	1.770E-06	-1.356E+02	9.160E+00	3.931E-01	1.165E+01
6.965E-01	1.780E-06	-1.370E+02	9.326E+00	3.982E-01	1.171E+01
6.926E-01	1.790E-06	-1.383E+02	9.495E+00	4.034E-01	1.177E+01
6.888E-01	1.800E-06	-1.397E+02	9.666E+00	4.087E-01	1.183E+01
6.850E-01	1.810E-06	-1.411E+02	9.840E+00	4.140E-01	1.188E+01
6.812E-01	1.820E-06	-1.424E+02	1.002E+01	4.194E-01	1.194E+01
6.775E-01	1.830E-06	-1.438E+02	1.020E+01	4.249E-01	1.200E+01
6.738E-01	1.840E-06	-1.452E+02	1.038E+01	4.305E-01	1.206E+01
6.702E-01	1.850E-06	-1.466E+02	1.057E+01	4.361E-01	1.211E+01
6.666E-01	1.860E-06	-1.479E+02	1.075E+01	4.418E-01	1.217E+01
6.630E-01	1.870E-06	-1.493E+02	1.095E+01	4.476E-01	1.223E+01
6.595E-01	1.880E-06	-1.507E+02	1.114E+01	4.535E-01	1.229E+01
6.560E-01	1.890E-06	-1.521E+02	1.134E+01	4.595E-01	1.234E+01
6.525E-01	1.900E-06	-1.535E+02	1.154E+01	4.655E-01	1.240E+01
6.491E-01	1.910E-06	-1.549E+02	1.175E+01	4.717E-01	1.246E+01
6.457E-01	1.920E-06	-1.563E+02	1.196E+01	4.779E-01	1.251E+01
6.424E-01	1.930E-06	-1.577E+02	1.217E+01	4.842E-01	1.257E+01
6.391E-01	1.940E-06	-1.591E+02	1.239E+01	4.906E-01	1.262E+01
6.358E-01	1.950E-06	-1.606E+02	1.261E+01	4.971E-01	1.268E+01
6.326E-01	1.960E-06	-1.620E+02	1.283E+01	5.037E-01	1.274E+01
6.294E-01	1.970E-06	-1.634E+02	1.306E+01	5.104E-01	1.279E+01
6.262E-01	1.980E-06	-1.648E+02	1.329E+01	5.172E-01	1.285E+01
6.230E-01	1.990E-06	-1.662E+02	1.353E+01	5.241E-01	1.290E+01
6.199E-01	2.000E-06	-1.675E+02	1.372E+01	5.294E-01	1.295E+01
6.179E-01	2.007E-06	-1.688E+02	1.390E+01	5.345E-01	1.300E+01
6.141E-01	2.019E-06	-1.709E+02	1.416E+01	5.410E-01	1.308E+01
6.121E-01	2.025E-06	-1.720E+02	1.429E+01	5.443E-01	1.313E+01
6.083E-01	2.038E-06	-1.742E+02	1.456E+01	5.510E-01	1.321E+01
6.064E-01	2.045E-06	-1.753E+02	1.469E+01	5.544E-01	1.325E+01
6.026E-01	2.058E-06	-1.775E+02	1.497E+01	5.613E-01	1.334E+01
6.007E-01	2.064E-06	-1.787E+02	1.511E+01	5.647E-01	1.338E+01
5.969E-01	2.077E-06	-1.810E+02	1.540E+01	5.718E-01	1.347E+01
5.949E-01	2.084E-06	-1.822E+02	1.555E+01	5.754E-01	1.351E+01
5.911E-01	2.098E-06	-1.846E+02	1.585E+01	5.827E-01	1.360E+01
5.892E-01	2.104E-06	-1.858E+02	1.600E+01	5.864E-01	1.364E+01
5.854E-01	2.118E-06	-1.882E+02	1.631E+01	5.939E-01	1.373E+01
5.835E-01	2.125E-06	-1.895E+02	1.647E+01	5.977E-01	1.378E+01
5.796E-01	2.139E-06	-1.920E+02	1.679E+01	6.054E-01	1.387E+01
5.777E-01	2.146E-06	-1.933E+02	1.696E+01	6.093E-01	1.392E+01
5.758E-01	2.153E-06	-1.946E+02	1.713E+01	6.133E-01	1.396E+01
5.720E-01	2.168E-06	-1.972E+02	1.747E+01	6.213E-01	1.406E+01
5.701E-01	2.175E-06	-1.986E+02	1.764E+01	6.254E-01	1.410E+01
5.662E-01	2.190E-06	-2.013E+02	1.800E+01	6.336E-01	1.420E+01
5.643E-01	2.197E-06	-2.026E+02	1.818E+01	6.378E-01	1.425E+01
5.624E-01	2.205E-06	-2.040E+02	1.836E+01	6.421E-01	1.430E+01
5.586E-01	2.220E-06	-2.068E+02	1.873E+01	6.507E-01	1.440E+01
5.567E-01	2.227E-06	-2.083E+02	1.893E+01	6.550E-01	1.445E+01
5.548E-01	2.235E-06	-2.097E+02	1.912E+01	6.594E-01	1.450E+01
5.529E-01	2.243E-06	-2.112E+02	1.932E+01	6.639E-01	1.455E+01
5.490E-01	2.258E-06	-2.141E+02	1.972E+01	6.729E-01	1.465E+01
5.471E-01	2.266E-06	-2.156E+02	1.992E+01	6.775E-01	1.470E+01
5.452E-01	2.274E-06	-2.172E+02	2.013E+01	6.822E-01	1.475E+01
5.433E-01	2.282E-06	-2.187E+02	2.034E+01	6.869E-01	1.480E+01
5.395E-01	2.298E-06	-2.218E+02	2.077E+01	6.964E-01	1.491E+01
5.375E-01	2.307E-06	-2.234E+02	2.098E+01	7.012E-01	1.496E+01
5.356E-01	2.315E-06	-2.250E+02	2.121E+01	7.061E-01	1.502E+01
5.337E-01	2.323E-06	-2.266E+02	2.143E+01	7.110E-01	1.507E+01
5.299E-01	2.340E-06	-2.299E+02	2.189E+01	7.211E-01	1.518E+01
5.280E-01	2.348E-06	-2.316E+02	2.213E+01	7.262E-01	1.524E+01
5.261E-01	2.357E-06	-2.333E+02	2.237E+01	7.313E-01	1.529E+01
5.242E-01	2.365E-06	-2.350E+02	2.261E+01	7.365E-01	1.535E+01
5.223E-01	2.374E-06	-2.367E+02	2.285E+01	7.418E-01	1.540E+01
5.203E-01	2.383E-06	-2.385E+02	2.310E+01	7.471E-01	1.546E+01
5.184E-01	2.392E-06	-2.402E+02	2.335E+01	7.525E-01	1.552E+01
5.146E-01	2.409E-06	-2.438E+02	2.387E+01	7.634E-01	1.563E+01
5.127E-01	2.418E-06	-2.456E+02	2.413E+01	7.689E-01	1.569E+01
5.108E-01	2.427E-06	-2.475E+02	2.440E+01	7.745E-01	1.575E+01
5.089E-01	2.437E-06	-2.493E+02	2.467E+01	7.802E-01	1.581E+01
5.069E-01	2.446E-06	-2.512E+02	2.495E+01	7.860E-01	1.587E+01
5.050E-01	2.455E-06	-2.531E+02	2.523E+01	7.918E-01	1.593E+01
5.031E-01	2.464E-06	-2.551E+02	2.551E+01	7.976E-01	1.599E+01
5.012E-01	2.474E-06	-2.570E+02	2.580E+01	8.036E-01	1.605E+01
4.993E-01	2.483E-06	-2.590E+02	2.609E+01	8.096E-01	1.611E+01
4.974E-01	2.493E-06	-2.610E+02	2.639E+01	8.156E-01	1.617E+01
4.955E-01	2.502E-06	-2.630E+02	2.669E+01	8.218E-01	1.624E+01
4.935E-01	2.512E-06	-2.650E+02	2.699E+01	8.280E-01	1.630E+01
4.916E-01	2.522E-06	-2.671E+02	2.730E+01	8.342E-01	1.636E+01
4.897E-01	2.532E-06	-2.692E+02	2.762E+01	8.406E-01	1.643E+01
4.878E-01	2.542E-06	-2.713E+02	2.794E+01	8.470E-01	1.649E+01
4.859E-01	2.552E-06	-2.734E+02	2.826E+01	8.535E-01	1.656E+01
4.840E-01	2.562E-06	-2.756E+02	2.859E+01	8.600E-01	1.662E+01
4.821E-01	2.572E-06	-2.777E+02	2.893E+01	8.667E-01	1.669E+01
4.802E-01	2.582E-06	-2.799E+02	2.927E+01	8.734E-01	1.675E+01
4.782E-01	2.593E-06	-2.822E+02	2.961E+01	8.802E-01	1.682E+01
4.763E-01	2.603E-06	-2.844E+02	2.996E+01	8.871E-01	1.689E+01
4.744E-01	2.613E-06	-2.867E+02	3.032E+01	8.940E-01	1.696E+01
4.725E-01	2.624E-06	-2.890E+02	3.068E+01	9.011E-01	1.703E+01
4.706E-01	2.635E-06	-2.914E+02	3.105E+01	9.082E-01	1.709E+01
4.687E-01	2.645E-06	-2.938E+02	3.142E+01	9.154E-01	1.716E+01
4.668E-01	2.656E-06	-2.962E+02	3.180E+01	9.227E-01	1.723E+01
4.649E-01	2.667E-06	-2.986E+02	3.219E+01	9.301E-01	1.730E+01
4.629E-01	2.678E-06	-3.010E+02	3.258E+01	9.376E-01	1.738E+01
4.610E-01	2.689E-06	-3.035E+02	3.298E+01	9.451E-01	1.745E+01
4.591E-01	2.701E-06	-3.060E+02	3.338E+01	9.528E-01	1.752E+01
4.572E-01	2.712E-06	-3.086E+02	3.380E+01	9.605E-01	1.759E+01
4.553E-01	2.723E-06	-3.112E+02	3.421E+01	9.683E-01	1.767E+01
4.534E-01	2.735E-06	-3.138E+02	3.464E+01	9.763E-01	1.774E+01
4.515E-01	2.746E-06	-3.164E+02	3.507E+01	9.843E-01	1.782E+01
4.496E-01	2.758E-06	-3.191E+02	3.551E+01	9.924E-01	1.789E+01
4.476E-01	2.770E-06	-3.218E+02	3.596E+01	1.001E+00	1.797E+01
4.457E-01	2.782E-06	-3.245E+02	3.641E+01	1.009E+00	1.804E+01
4.438E-01	2.794E-06	-3.273E+02	3.687E+01	1.017E+00	1.812E+01
4.419E-01	2.806E-06	-3.301E+02	3.734E+01	1.026E+00	1.820E+01
4.400E-01	2.818E-06	-3.330E+02	3.782E+01	1.035E+00	1.828E+01
4.381E-01	2.830E-06	-3.359E+02	3.831E+01	1.043E+00	1.836E+01
4.362E-01	2.843E-06	-3.388E+02	3.880E+01	1.052E+00	1.844E+01
4.343E-01	2.855E-06	-3.418E+02	3.930E+01	1.061E+00	1.852E+01
4.323E-01	2.868E-06	-3.448E+02	3.982E+01	1.070E+00	1.860E+01
4.304E-01	2.881E-06	-3.478E+02	4.034E+01	1.080E+00	1.868E+01
4.285E-01	2.893E-06	-3.509E+02	4.086E+01	1.089E+00	1.876E+01
4.266E-01	2.906E-06	-3.540E+02	4.140E+01	1.098E+00	1.885E+01
4.247E-01	2.919E-06	-3.571E+02	4.195E+01	1.108E+00	1.893E+01
4.228E-01	2.933E-06	-3.603E+02	4.251E+01	1.118E+00	1.902E+01
4.209E-01	2.946E-06	-3.636E+02	4.308E+01	1.128E+00	1.910E+01
4.189E-01	2.959E-06	-3.669E+02	4.365E+01	1.138E+00	1.919E+01
4.170E-01	2.973E-06	-3.702E+02	4.424E+01	1.148E+00	1.927E+01
4.151E-01	2.987E-06	-3.736E+02	4.484E+01	1.158E+00	1.936E+01
4.132E-01	3.001E-06	-3.770E+02	4.545E+01	1.168E+00	1.945E+01
4.113E-01	3.015E-06	-3.805E+02	4.607E+01	1.179E+00	1.954E+01
4.094E-01	3.029E-06	-3.840E+02	4.670E+01	1.189E+00	1.963E+01
4.075E-01	3.043E-06	-3.875E+02	4.734E+01	1.200E+00	1.972E+01
4.056E-01	3.057E-06	-3.912E+02	4.800E+01	1.211E+00	1.981E+01
4.036E-01	3.072E-06	-3.948E+02	4.866E+01	1.222E+00	1.991E+01
4.017E-01	3.086E-06	-3.985E+02	4.934E+01	1.233E+00	2.000E+01
3.998E-01	3.101E-06	-4.023E+02	5.003E+01	1.245E+00	2.010E+01
3.979E-01	3.116E-06	-4.061E+02	5.074E+01	1.256E+00	2.019E+01
3.960E-01	3.131E-06	-4.100E+02	5.145E+01	1.268E+00	2.029E+01
3.941E-01	3.146E-06	-4.139E+02	5.218E+01	1.280E+00	2.038E+01
3.922E-01	3.162E-06	-4.179E+02	5.293E+01	1.292E+00	2.048E+01
3.903E-01	3.177E-06	-4.219E+02	5.369E+01	1.304E+00	2.058E+01
3.883E-01	3.193E-06	-4.260E+02	5.446E+01	1.317E+00	2.068E+01
3.864E-01	3.209E-06	-4.302E+02	5.525E+01	1.329E+00	2.078E+01
3.845E-01	3.224E-06	-4.344E+02	5.605E+01	1.342E+00	2.088E+01
3.826E-01	3.241E-06	-4.386E+02	5.687E+01	1.355E+00	2.099E+01
3.807E-01	3.257E-06	-4.430E+02	5.771E+01	1.368E+00	2.109E+01
3.788E-01	3.273E-06	-4.474E+02	5.856E+01	1.381E+00	2.120E+01
3.769E-01	3.290E-06	-4.518E+02	5.943E+01	1.395E+00	2.130E+01
3.749E-01	3.307E-06	-4.564E+02	6.031E+01	1.409E+00	2.141E+01
3.730E-01	3.324E-06	-4.610E+02	6.121E+01	1.422E+00	2.152E+01
3.711E-01	3.341E-06	-4.656E+02	6.213E+01	1.437E+00	2.163E+01
3.692E-01	3.358E-06	-4.704E+02	6.307E+01	1.451E+00	2.174E+01
3.673E-01	3.376E-06	-4.752E+02	6.403E+01	1.465E+00	2.185E+01
3.654E-01	3.393E-06	-4.801E+02	6.501E+01	1.480E+00	2.196E+01
3.635E-01	3.411E-06	-4.850E+02	6.600E+01	1.495E+00	2.207E+01
3.616E-01	3.429E-06	-4.900E+02	6.702E+01	1.510E+00	2.219E+01
3.596E-01	3.447E-06	-4.951E+02	6.806E+01	1.526E+00	2.230E+01
3.577E-01	3.466E-06	-5.003E+02	6.912E+01	1.541E+00	2.242E+01
3.558E-01	3.485E-06	-5.056E+02	7.020E+01	1.557E+00	2.254E+01
3.539E-01	3.503E-06	-5.110E+02	7.130E+01	1.573E+00	2.266E+01
3.520E-01	3.522E-06	-5.164E+02	7.243E+01	1.590E+00	2.278E+01
3.501E-01	3.542E-06	-5.219E+02	7.358E+01	1.606E+00	2.290E+01
3.482E-01	3.561E-06	-5.275E+02	7.475E+01	1.623E+00	2.302E+01
3.463E-01	3.581E-06	-5.332E+02	7.595E+01	1.640E+00	2.315E+01
3.443E-01	3.601E-06	-5.390E+02	7.718E+01	1.658E+00	2.328E+01
3.424E-01	3.621E-06	-5.449E+02	7.843E+01	1.676E+00	2.340E+01
3.405E-01	3.641E-06	-5.508E+02	7.971E+01	1.694E+00	2.353E+01
3.386E-01	3.662E-06	-5.569E+02	8.101E+01	1.712E+00	2.366E+01
3.367E-01	3.683E-06	-5.631E+02	8.234E+01	1.730E+00	2.379E+01
3.348E-01	3.704E-06	-5.694E+02	8.371E+01	1.749E+00	2.393E+01
3.329E-01	3.725E-06	-5.757E+02	8.510E+01	1.769E+00	2.406E+01
3.310E-01	3.746E-06	-5.822E+02	8.652E+01	1.788E+00	2.420E+01
3.290E-01	3.768E-06	-5.888E+02	8.798E+01	1.808E+00	2.433E+01
3.271E-01	3.790E-06	-5.955E+02	8.947E+01	1.828E+00	2.447E+01
3.252E-01	3.812E-06	-6.023E+02	9.099E+01	1.848E+00	2.461E+01
3.233E-01	3.835E-06	-6.092E+02	9.254E+01	1.869E+00	2.475E+01
3.214E-01	3.858E-06	-6.163E+02	9.414E+01	1.890E+00	2.490E+01
3.195E-01	3.881E-06	-6.235E+02	9.576E+01	1.912E+00	2.504E+01
3.176E-01	3.904E-06	-6.307E+02	9.743E+01	1.934E+00	2.519E+01
3.156E-01	3.928E-06	-6.382E+02	9.913E+01	1.956E+00	2.534E+01
3.137E-01	3.952E-06	-6.457E+02	1.009E+02	1.979E+00	2.549E+01
3.118E-01	3.976E-06	-6.534E+02	1.027E+02	2.002E+00	2.564E+01
3.099E-01	4.001E-06	-6.612E+02	1.045E+02	2.025E+00	2.579E+01
3.080E-01	4.026E-06	-6.692E+02	1.063E+02	2.049E+00	2.595E+01
3.061E-01	4.051E-06	-6.773E+02	1.083E+02	2.073E+00	2.611E+01
3.042E-01	4.076E-06	-6.855E+02	1.102E+02	2.098E+00	2.627E+01
3.023E-01	4.102E-06	-6.939E+02	1.122E+02	2.123E+00	2.643E+01
3.003E-01	4.128E-06	-7.024E+02	1.143E+02	2.149E+00	2.659E+01
2.984E-01	4.155E-06	-7.111E+02	1.164E+02	2.175E+00	2.676E+01
2.965E-01	4.181E-06	-7.200E+02	1.185E+02	2.201E+00	2.692E+01
2.946E-01	4.209E-06	-7.290E+02	1.207E+02	2.228E+00	2.709E+01
